File Name,HR Size (W x H),LR Size (W x H),Degrade Factor (x),SR_0.5M,SR_0.5M_res,SR_0.5M_n,REFINED,REFINED_res,REFINED_n,res_0.5M,res_0.5M_res,res_0.5M_n
RefRSSRD_49811,480x480,48x48,10,SR05M_SR2M_RefRSSRD_49811.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_49811.png,192x192,4.0,N/A,N/A,
RefRSSRD_49847,480x480,48x48,10,SR05M_SR2M_RefRSSRD_49847.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_49847.png,192x192,4.0,N/A,N/A,
RefRSSRD_49854,480x480,48x48,10,SR05M_SR2M_RefRSSRD_49854.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_49854.png,192x192,4.0,N/A,N/A,
RefRSSRD_49862,480x480,48x48,10,SR05M_SR2M_RefRSSRD_49862.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_49862.png,192x192,4.0,N/A,N/A,
RefRSSRD_49865,480x480,48x48,10,SR05M_SR2M_RefRSSRD_49865.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_49865.png,192x192,4.0,N/A,N/A,
RefRSSRD_49903,480x480,48x48,10,SR05M_SR2M_RefRSSRD_49903.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_49903.png,192x192,4.0,N/A,N/A,
RefRSSRD_49905,480x480,48x48,10,SR05M_RefRSSRD_49905.png,192x192,4.0,Refined_SR05M_RefRSSRD_49905.png,192x192,4.0,N/A,N/A,
RefRSSRD_49982,480x480,48x48,10,SR05M_SR2M_RefRSSRD_49982.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_49982.png,192x192,4.0,N/A,N/A,
RefRSSRD_49992,480x480,48x48,10,SR05M_SR2M_RefRSSRD_49992.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_49992.png,192x192,4.0,N/A,N/A,
RefRSSRD_50006,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50006.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50006.png,192x192,4.0,N/A,N/A,
RefRSSRD_50009,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50009.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50009.png,192x192,4.0,N/A,N/A,
RefRSSRD_50018,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50018.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50018.png,192x192,4.0,N/A,N/A,
RefRSSRD_50022,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50022.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50022.png,192x192,4.0,N/A,N/A,
RefRSSRD_50028,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50028.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50028.png,192x192,4.0,N/A,N/A,
RefRSSRD_50038,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50038.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50038.png,192x192,4.0,N/A,N/A,
RefRSSRD_50042,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50042.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50042.png,192x192,4.0,N/A,N/A,
RefRSSRD_50050,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50050.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50050.png,192x192,4.0,N/A,N/A,
RefRSSRD_50055,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50055.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50055.png,192x192,4.0,N/A,N/A,
RefRSSRD_50072,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50072.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50072.png,192x192,4.0,N/A,N/A,
RefRSSRD_50078,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50078.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50078.png,192x192,4.0,N/A,N/A,
RefRSSRD_50084,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50084.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50084.png,192x192,4.0,N/A,N/A,
RefRSSRD_50085,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50085.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50085.png,192x192,4.0,N/A,N/A,
RefRSSRD_50090,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50090.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50090.png,192x192,4.0,N/A,N/A,
RefRSSRD_50120,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50120.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50120.png,192x192,4.0,N/A,N/A,
RefRSSRD_50134,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50134.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50134.png,192x192,4.0,N/A,N/A,
RefRSSRD_50136,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50136.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50136.png,192x192,4.0,N/A,N/A,
RefRSSRD_50153,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50153.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50153.png,192x192,4.0,N/A,N/A,
RefRSSRD_50157,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50157.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50157.png,192x192,4.0,N/A,N/A,
RefRSSRD_50174,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50174.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50174.png,192x192,4.0,N/A,N/A,
RefRSSRD_50180,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50180.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50180.png,192x192,4.0,N/A,N/A,
RefRSSRD_50193,480x480,48x48,10,N/A,N/A,,N/A,N/A,,RefRSSRD_50193.png,48x48,1.0
RefRSSRD_50215,480x480,48x48,10,SR05M_RefRSSRD_50215.png,192x192,4.0,Refined_SR05M_RefRSSRD_50215.png,192x192,4.0,N/A,N/A,
RefRSSRD_50223,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50223.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50223.png,192x192,4.0,N/A,N/A,
RefRSSRD_50239,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50239.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50239.png,192x192,4.0,N/A,N/A,
RefRSSRD_50296,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50296.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50296.png,192x192,4.0,N/A,N/A,
RefRSSRD_50330,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50330.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50330.png,192x192,4.0,N/A,N/A,
RefRSSRD_50331,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50331.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50331.png,192x192,4.0,N/A,N/A,
RefRSSRD_50333,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50333.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50333.png,192x192,4.0,N/A,N/A,
RefRSSRD_50335,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50335.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50335.png,192x192,4.0,N/A,N/A,
RefRSSRD_50347,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50347.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50347.png,192x192,4.0,N/A,N/A,
RefRSSRD_50354,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50354.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50354.png,192x192,4.0,N/A,N/A,
RefRSSRD_50357,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50357.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50357.png,192x192,4.0,N/A,N/A,
RefRSSRD_50374,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50374.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50374.png,192x192,4.0,N/A,N/A,
RefRSSRD_50422,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50422.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50422.png,192x192,4.0,N/A,N/A,
RefRSSRD_50449,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50449.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50449.png,192x192,4.0,N/A,N/A,
RefRSSRD_50463,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50463.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50463.png,192x192,4.0,N/A,N/A,
RefRSSRD_50471,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50471.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50471.png,192x192,4.0,N/A,N/A,
RefRSSRD_50472,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50472.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50472.png,192x192,4.0,N/A,N/A,
RefRSSRD_50474,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50474.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50474.png,192x192,4.0,N/A,N/A,
RefRSSRD_50475,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50475.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50475.png,192x192,4.0,N/A,N/A,
RefRSSRD_50485,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50485.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50485.png,192x192,4.0,N/A,N/A,
RefRSSRD_50502,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50502.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50502.png,192x192,4.0,N/A,N/A,
RefRSSRD_50534,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50534.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50534.png,192x192,4.0,N/A,N/A,
RefRSSRD_50536,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50536.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50536.png,192x192,4.0,N/A,N/A,
RefRSSRD_50537,480x480,48x48,10,SR05M_RefRSSRD_50537.png,192x192,4.0,Refined_SR05M_RefRSSRD_50537.png,192x192,4.0,N/A,N/A,
RefRSSRD_50589,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50589.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50589.png,192x192,4.0,N/A,N/A,
RefRSSRD_50637,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50637.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50637.png,192x192,4.0,N/A,N/A,
RefRSSRD_50655,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50655.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50655.png,192x192,4.0,N/A,N/A,
RefRSSRD_50689,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50689.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50689.png,192x192,4.0,N/A,N/A,
RefRSSRD_50704,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50704.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50704.png,192x192,4.0,N/A,N/A,
RefRSSRD_50712,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50712.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50712.png,192x192,4.0,N/A,N/A,
RefRSSRD_50808,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50808.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50808.png,192x192,4.0,N/A,N/A,
RefRSSRD_50824,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50824.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50824.png,192x192,4.0,N/A,N/A,
RefRSSRD_50835,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50835.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50835.png,192x192,4.0,N/A,N/A,
RefRSSRD_50842,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50842.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50842.png,192x192,4.0,N/A,N/A,
RefRSSRD_50896,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50896.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50896.png,192x192,4.0,N/A,N/A,
RefRSSRD_50904,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50904.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50904.png,192x192,4.0,N/A,N/A,
RefRSSRD_50921,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50921.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50921.png,192x192,4.0,N/A,N/A,
RefRSSRD_50935,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50935.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50935.png,192x192,4.0,N/A,N/A,
RefRSSRD_50980,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50980.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50980.png,192x192,4.0,N/A,N/A,
RefRSSRD_50985,480x480,48x48,10,SR05M_SR2M_RefRSSRD_50985.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_50985.png,192x192,4.0,N/A,N/A,
RefRSSRD_51021,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51021.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51021.png,192x192,4.0,N/A,N/A,
RefRSSRD_51035,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51035.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51035.png,192x192,4.0,N/A,N/A,
RefRSSRD_51045,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51045.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51045.png,192x192,4.0,N/A,N/A,
RefRSSRD_51067,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51067.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51067.png,192x192,4.0,N/A,N/A,
RefRSSRD_51069,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51069.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51069.png,192x192,4.0,N/A,N/A,
RefRSSRD_51072,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51072.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51072.png,192x192,4.0,N/A,N/A,
RefRSSRD_51098,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51098.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51098.png,192x192,4.0,N/A,N/A,
RefRSSRD_51187,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51187.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51187.png,192x192,4.0,N/A,N/A,
RefRSSRD_51188,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51188.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51188.png,192x192,4.0,N/A,N/A,
RefRSSRD_51220,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51220.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51220.png,192x192,4.0,N/A,N/A,
RefRSSRD_51241,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51241.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51241.png,192x192,4.0,N/A,N/A,
RefRSSRD_51246,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51246.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51246.png,192x192,4.0,N/A,N/A,
RefRSSRD_51253,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51253.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51253.png,192x192,4.0,N/A,N/A,
RefRSSRD_51274,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51274.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51274.png,192x192,4.0,N/A,N/A,
RefRSSRD_51328,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51328.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51328.png,192x192,4.0,N/A,N/A,
RefRSSRD_51340,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51340.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51340.png,192x192,4.0,N/A,N/A,
RefRSSRD_51341,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51341.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51341.png,192x192,4.0,N/A,N/A,
RefRSSRD_51356,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51356.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51356.png,192x192,4.0,N/A,N/A,
RefRSSRD_51357,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51357.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51357.png,192x192,4.0,N/A,N/A,
RefRSSRD_51367,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51367.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51367.png,192x192,4.0,N/A,N/A,
RefRSSRD_51369,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51369.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51369.png,192x192,4.0,N/A,N/A,
RefRSSRD_51377,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51377.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51377.png,192x192,4.0,N/A,N/A,
RefRSSRD_51443,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51443.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51443.png,192x192,4.0,N/A,N/A,
RefRSSRD_51445,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51445.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51445.png,192x192,4.0,N/A,N/A,
RefRSSRD_51470,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51470.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51470.png,192x192,4.0,N/A,N/A,
RefRSSRD_51486,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51486.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51486.png,192x192,4.0,N/A,N/A,
RefRSSRD_51494,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51494.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51494.png,192x192,4.0,N/A,N/A,
RefRSSRD_51505,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51505.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51505.png,192x192,4.0,N/A,N/A,
RefRSSRD_51518,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51518.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51518.png,192x192,4.0,N/A,N/A,
RefRSSRD_51519,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51519.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51519.png,192x192,4.0,N/A,N/A,
RefRSSRD_51539,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51539.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51539.png,192x192,4.0,N/A,N/A,
RefRSSRD_51554,480x480,48x48,10,SR05M_RefRSSRD_51554.png,192x192,4.0,Refined_SR05M_RefRSSRD_51554.png,192x192,4.0,N/A,N/A,
RefRSSRD_51566,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51566.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51566.png,192x192,4.0,N/A,N/A,
RefRSSRD_51596,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51596.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51596.png,192x192,4.0,N/A,N/A,
RefRSSRD_51636,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51636.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51636.png,192x192,4.0,N/A,N/A,
RefRSSRD_51679,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51679.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51679.png,192x192,4.0,N/A,N/A,
RefRSSRD_51681,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51681.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51681.png,192x192,4.0,N/A,N/A,
RefRSSRD_51688,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51688.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51688.png,192x192,4.0,N/A,N/A,
RefRSSRD_51740,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51740.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51740.png,192x192,4.0,N/A,N/A,
RefRSSRD_51802,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51802.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51802.png,192x192,4.0,N/A,N/A,
RefRSSRD_51804,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51804.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51804.png,192x192,4.0,N/A,N/A,
RefRSSRD_51816,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51816.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51816.png,192x192,4.0,N/A,N/A,
RefRSSRD_51855,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51855.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51855.png,192x192,4.0,N/A,N/A,
RefRSSRD_51874,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51874.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51874.png,192x192,4.0,N/A,N/A,
RefRSSRD_51917,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51917.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51917.png,192x192,4.0,N/A,N/A,
RefRSSRD_51925,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51925.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51925.png,192x192,4.0,N/A,N/A,
RefRSSRD_51926,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51926.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51926.png,192x192,4.0,N/A,N/A,
RefRSSRD_51973,480x480,48x48,10,SR05M_SR2M_RefRSSRD_51973.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_51973.png,192x192,4.0,N/A,N/A,
RefRSSRD_52018,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52018.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52018.png,192x192,4.0,N/A,N/A,
RefRSSRD_52023,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52023.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52023.png,192x192,4.0,N/A,N/A,
RefRSSRD_52040,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52040.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52040.png,192x192,4.0,N/A,N/A,
RefRSSRD_52043,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52043.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52043.png,192x192,4.0,N/A,N/A,
RefRSSRD_52069,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52069.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52069.png,192x192,4.0,N/A,N/A,
RefRSSRD_52071,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52071.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52071.png,192x192,4.0,N/A,N/A,
RefRSSRD_52094,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52094.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52094.png,192x192,4.0,N/A,N/A,
RefRSSRD_52133,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52133.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52133.png,192x192,4.0,N/A,N/A,
RefRSSRD_52135,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52135.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52135.png,192x192,4.0,N/A,N/A,
RefRSSRD_52163,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52163.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52163.png,192x192,4.0,N/A,N/A,
RefRSSRD_52182,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52182.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52182.png,192x192,4.0,N/A,N/A,
RefRSSRD_52186,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52186.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52186.png,192x192,4.0,N/A,N/A,
RefRSSRD_52209,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52209.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52209.png,192x192,4.0,N/A,N/A,
RefRSSRD_52257,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52257.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52257.png,192x192,4.0,N/A,N/A,
RefRSSRD_52280,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52280.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52280.png,192x192,4.0,N/A,N/A,
RefRSSRD_52295,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52295.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52295.png,192x192,4.0,N/A,N/A,
RefRSSRD_52297,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52297.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52297.png,192x192,4.0,N/A,N/A,
RefRSSRD_52339,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52339.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52339.png,192x192,4.0,N/A,N/A,
RefRSSRD_52411,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52411.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52411.png,192x192,4.0,N/A,N/A,
RefRSSRD_52419,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52419.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52419.png,192x192,4.0,N/A,N/A,
RefRSSRD_52470,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52470.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52470.png,192x192,4.0,N/A,N/A,
RefRSSRD_52525,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52525.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52525.png,192x192,4.0,N/A,N/A,
RefRSSRD_52540,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52540.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52540.png,192x192,4.0,N/A,N/A,
RefRSSRD_52587,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52587.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52587.png,192x192,4.0,N/A,N/A,
RefRSSRD_52633,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52633.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52633.png,192x192,4.0,N/A,N/A,
RefRSSRD_52660,480x480,48x48,10,SR05M_SR2M_RefRSSRD_52660.png,192x192,4.0,Refined_SR05M_SR2M_RefRSSRD_52660.png,192x192,4.0,N/A,N/A,
